factype,latitude,longitude
NON-PUBLIC K-12 SCHOOLS,40.6279195124,-73.988378061
NON-PUBLIC K-12 SCHOOLS,40.6595269779,-73.9806897581
NON-PUBLIC K-12 SCHOOLS,40.7629912405,-73.9118205228
NON-PUBLIC K-12 SCHOOLS,40.7686767358,-73.9515440055
NON-PUBLIC K-12 SCHOOLS,40.6896766875,-73.9547783831
NON-PUBLIC K-12 SCHOOLS,40.5833186536,-74.1608898973
NON-PUBLIC K-12 SCHOOLS,40.7369178158,-73.921560106
NON-PUBLIC K-12 SCHOOLS,40.6596708349,-73.941936875
NON-PUBLIC K-12 SCHOOLS,40.6400890784,-73.9979134694
NON-PUBLIC K-12 SCHOOLS,40.8579596386,-73.8331999499
NON-PUBLIC K-12 SCHOOLS,40.7340277681,-73.9852995113
NON-PUBLIC K-12 SCHOOLS,40.7158837401,-73.784831313
NON-PUBLIC K-12 SCHOOLS,40.693784923,-73.9676835856
NON-PUBLIC K-12 SCHOOLS,40.70062089,-73.9590503
NON-PUBLIC K-12 SCHOOLS,40.6697800732,-73.9409904687
NON-PUBLIC K-12 SCHOOLS,40.6949786486,-73.958851541
NON-PUBLIC K-12 SCHOOLS,40.6294616231,-73.9748784359
NON-PUBLIC K-12 SCHOOLS,40.5722426551,-74.139498289
NON-PUBLIC K-12 SCHOOLS,40.8214768616,-73.9089967743
NON-PUBLIC K-12 SCHOOLS,40.7452863756,-73.9042197749
NON-PUBLIC K-12 SCHOOLS,40.7238170475,-73.8199492764
NON-PUBLIC K-12 SCHOOLS,40.6628789995,-73.9950128322
NON-PUBLIC K-12 SCHOOLS,40.7801801673,-73.9460391106
NON-PUBLIC K-12 SCHOOLS,40.6625739041,-73.9380140056
NON-PUBLIC K-12 SCHOOLS,40.6316117091,-73.9949789713
NON-PUBLIC K-12 SCHOOLS,40.6372650887,-73.9894754203
NON-PUBLIC K-12 SCHOOLS,40.6440530901,-73.9944959206
NON-PUBLIC K-12 SCHOOLS,40.7717737499,-73.9622360988
NON-PUBLIC K-12 SCHOOLS,40.7771014129,-73.9812226738
NON-PUBLIC K-12 SCHOOLS,40.7897630166,-73.9726024516
NON-PUBLIC K-12 SCHOOLS,40.7327536766,-73.7276739157
NON-PUBLIC K-12 SCHOOLS,40.6353904508,-73.9037555081
NON-PUBLIC K-12 SCHOOLS,40.7649013386,-73.9692305832
NON-PUBLIC K-12 SCHOOLS,40.6641601132,-73.9368292721
NON-PUBLIC K-12 SCHOOLS,40.7872396175,-73.9732317242
NON-PUBLIC K-12 SCHOOLS,40.630625895,-73.9732307327
NON-PUBLIC K-12 SCHOOLS,40.6922419127,-73.9943205073
NON-PUBLIC K-12 SCHOOLS,40.6278028049,-73.9705028341
NON-PUBLIC K-12 SCHOOLS,40.5794021475,-73.9550357922
NON-PUBLIC K-12 SCHOOLS,40.7236936824,-73.9001143677
NON-PUBLIC K-12 SCHOOLS,40.6255602554,-73.9649506648
NON-PUBLIC K-12 SCHOOLS,40.5920358235,-73.9386835212
NON-PUBLIC K-12 SCHOOLS,40.625464985,-74.0283172972
NON-PUBLIC K-12 SCHOOLS,40.6248948372,-73.9833546535
NON-PUBLIC K-12 SCHOOLS,40.6231251121,-73.9410216286
NON-PUBLIC K-12 SCHOOLS,40.6258606358,-73.9964702135
NON-PUBLIC K-12 SCHOOLS,40.6232479195,-73.9900989056
NON-PUBLIC K-12 SCHOOLS,40.6467052562,-73.9804890319
NON-PUBLIC K-12 SCHOOLS,40.7102337364,-73.9465827448
NON-PUBLIC K-12 SCHOOLS,40.7614469427,-73.971311911
NON-PUBLIC K-12 SCHOOLS,40.5104992984,-74.2307328613
NON-PUBLIC K-12 SCHOOLS,40.7753295452,-73.9842544325
NON-PUBLIC K-12 SCHOOLS,40.7943203931,-73.9659815151
NON-PUBLIC K-12 SCHOOLS,40.7870351859,-73.9688292142
NON-PUBLIC K-12 SCHOOLS,40.7079113751,-74.0064887605
NON-PUBLIC K-12 SCHOOLS,40.6256704187,-73.9599801897
NON-PUBLIC K-12 SCHOOLS,40.7358677321,-73.8693908641
NON-PUBLIC K-12 SCHOOLS,40.7279925816,-73.8231832472
NON-PUBLIC K-12 SCHOOLS,40.7924327475,-73.9691600889
NON-PUBLIC K-12 SCHOOLS,40.9074274863,-73.9045865603
NON-PUBLIC K-12 SCHOOLS,40.6242005466,-73.994735451
NON-PUBLIC K-12 SCHOOLS,40.7148884938,-74.005905278
NON-PUBLIC K-12 SCHOOLS,40.7379577184,-73.9948619573
NON-PUBLIC K-12 SCHOOLS,40.6247831893,-74.033879831
NON-PUBLIC K-12 SCHOOLS,40.6012416099,-73.9526480273
NON-PUBLIC K-12 SCHOOLS,40.8515046554,-73.9154308269
NON-PUBLIC K-12 SCHOOLS,40.6189707461,-73.9570755083
NON-PUBLIC K-12 SCHOOLS,40.7070434764,-73.9680953683
NON-PUBLIC K-12 SCHOOLS,40.6205454437,-73.9687078201
NON-PUBLIC K-12 SCHOOLS,40.7014635337,-73.9481255779
NON-PUBLIC K-12 SCHOOLS,40.6432672356,-74.0775616292
NON-PUBLIC K-12 SCHOOLS,40.8147070089,-73.9054477083
NON-PUBLIC K-12 SCHOOLS,40.6943566,-73.9429983495
NON-PUBLIC K-12 SCHOOLS,40.6838935547,-73.8740374101
NON-PUBLIC K-12 SCHOOLS,40.8900957608,-73.9063483178
NON-PUBLIC K-12 SCHOOLS,40.7299280185,-73.8193131475
NON-PUBLIC K-12 SCHOOLS,40.6197742234,-73.9638774805
NON-PUBLIC K-12 SCHOOLS,40.67619414,-73.8872102279
NON-PUBLIC K-12 SCHOOLS,40.7017567185,-73.9623449519
NON-PUBLIC K-12 SCHOOLS,40.5882652459,-73.9736482367
NON-PUBLIC K-12 SCHOOLS,40.6803011929,-73.9804718485
NON-PUBLIC K-12 SCHOOLS,40.8384754785,-73.9243912604
NON-PUBLIC K-12 SCHOOLS,40.6736860373,-73.9599067246
NON-PUBLIC K-12 SCHOOLS,40.6011836466,-73.9598994436
NON-PUBLIC K-12 SCHOOLS,40.6089791329,-73.9599442089
NON-PUBLIC K-12 SCHOOLS,40.7579269764,-73.8951306835
NON-PUBLIC K-12 SCHOOLS,40.6095320057,-73.750508293
NON-PUBLIC K-12 SCHOOLS,40.7841491144,-73.9712019731
NON-PUBLIC K-12 SCHOOLS,40.7474138423,-73.9928240684
NON-PUBLIC K-12 SCHOOLS,40.7430442842,-73.9530756233
NON-PUBLIC K-12 SCHOOLS,40.6631202745,-73.9282383585
NON-PUBLIC K-12 SCHOOLS,40.6934796882,-73.9914138748
NON-PUBLIC K-12 SCHOOLS,40.8119961112,-73.9630281964
NON-PUBLIC K-12 SCHOOLS,40.7228398757,-73.9061355492
NON-PUBLIC K-12 SCHOOLS,40.6860685913,-73.9773744275
NON-PUBLIC K-12 SCHOOLS,40.715009405,-73.9527258998
NON-PUBLIC K-12 SCHOOLS,40.6942109012,-73.9941098377
NON-PUBLIC K-12 SCHOOLS,40.7020626727,-73.9276911429
NON-PUBLIC K-12 SCHOOLS,40.6308705907,-73.9968536117
NON-PUBLIC K-12 SCHOOLS,40.6013874587,-73.9902562974
NON-PUBLIC K-12 SCHOOLS,40.632554009,-73.9861351003
NON-PUBLIC K-12 SCHOOLS,40.6151806813,-74.0306566941
NON-PUBLIC K-12 SCHOOLS,40.626257484,-73.9839870337
NON-PUBLIC K-12 SCHOOLS,40.77434587,-73.98080542
NON-PUBLIC K-12 SCHOOLS,40.6988842272,-73.9592340635
NON-PUBLIC K-12 SCHOOLS,40.6743580459,-73.8043794101
NON-PUBLIC K-12 SCHOOLS,40.6278028049,-73.9705028341
NON-PUBLIC K-12 SCHOOLS,40.6255984283,-74.0149860839
NON-PUBLIC K-12 SCHOOLS,40.7060704025,-73.9518786841
NON-PUBLIC K-12 SCHOOLS,40.7541651465,-73.8633121357
NON-PUBLIC K-12 SCHOOLS,40.6105397,-73.9548841
NON-PUBLIC K-12 SCHOOLS,40.6263732494,-73.9800967642
NON-PUBLIC K-12 SCHOOLS,40.686809505,-73.969031124
NON-PUBLIC K-12 SCHOOLS,40.8774233421,-73.8869279673
NON-PUBLIC K-12 SCHOOLS,40.6984887408,-73.7376908991
NON-PUBLIC K-12 SCHOOLS,40.6098149613,-74.163482517
NON-PUBLIC K-12 SCHOOLS,40.581442404,-73.9642490288
NON-PUBLIC K-12 SCHOOLS,40.7896585178,-73.9723372014
NON-PUBLIC K-12 SCHOOLS,40.7057717882,-74.0155924081
NON-PUBLIC K-12 SCHOOLS,40.7751116317,-73.9900227995
NON-PUBLIC K-12 SCHOOLS,40.6355116944,-73.9876535944
NON-PUBLIC K-12 SCHOOLS,40.7924384593,-73.9474486593
NON-PUBLIC K-12 SCHOOLS,40.844306854,-73.8354630847
NON-PUBLIC K-12 SCHOOLS,40.691257691,-73.8563844284
NON-PUBLIC K-12 SCHOOLS,40.6092863828,-74.1039770326
NON-PUBLIC K-12 SCHOOLS,40.7467119111,-73.9908022108
NON-PUBLIC K-12 SCHOOLS,40.6407823359,-73.9844800883
NON-PUBLIC K-12 SCHOOLS,40.7425057606,-73.782929259
NON-PUBLIC K-12 SCHOOLS,40.6938619658,-73.9928107373
NON-PUBLIC K-12 SCHOOLS,40.6742731604,-73.9883004079
NON-PUBLIC K-12 SCHOOLS,40.7858815499,-73.9700323474
NON-PUBLIC K-12 SCHOOLS,40.552373354,-74.1955162004
NON-PUBLIC K-12 SCHOOLS,40.7131648694,-73.7695222075
NON-PUBLIC K-12 SCHOOLS,40.7851351447,-73.9479510607
NON-PUBLIC K-12 SCHOOLS,40.8209927521,-73.9530691922
NON-PUBLIC K-12 SCHOOLS,40.8606009875,-73.891841317
NON-PUBLIC K-12 SCHOOLS,40.7174677714,-73.7901285158
NON-PUBLIC K-12 SCHOOLS,40.8531645747,-73.931938403
NON-PUBLIC K-12 SCHOOLS,40.6615411107,-73.8497112288
NON-PUBLIC K-12 SCHOOLS,40.6700853679,-73.9457887587
NON-PUBLIC K-12 SCHOOLS,40.7004574881,-73.9605810354
NON-PUBLIC K-12 SCHOOLS,40.6185915952,-73.9419138374
NON-PUBLIC K-12 SCHOOLS,40.701515115,-73.9507783255
NON-PUBLIC K-12 SCHOOLS,40.7858964549,-73.8254169195
NON-PUBLIC K-12 SCHOOLS,40.7407416694,-74.0031953663
NON-PUBLIC K-12 SCHOOLS,40.7612849715,-73.8937390389
NON-PUBLIC K-12 SCHOOLS,40.8552193608,-73.8991860259
NON-PUBLIC K-12 SCHOOLS,40.6339023361,-73.9907182903
NON-PUBLIC K-12 SCHOOLS,40.6402571308,-73.9912895641
NON-PUBLIC K-12 SCHOOLS,40.706024058,-73.9595062146
NON-PUBLIC K-12 SCHOOLS,40.8137725351,-73.8196912847
NON-PUBLIC K-12 SCHOOLS,40.8025767954,-73.9404071764
NON-PUBLIC K-12 SCHOOLS,40.5932747329,-73.9431617514
NON-PUBLIC K-12 SCHOOLS,40.6349753486,-73.9854894171
NON-PUBLIC K-12 SCHOOLS,40.7830130984,-73.79492823
NON-PUBLIC K-12 SCHOOLS,40.6301848849,-73.9777523043
NON-PUBLIC K-12 SCHOOLS,40.6957919689,-73.8541769331
NON-PUBLIC K-12 SCHOOLS,40.7010438832,-73.9625562252
NON-PUBLIC K-12 SCHOOLS,40.7517670049,-73.9699305566
NON-PUBLIC K-12 SCHOOLS,40.6614608357,-73.9490709831
NON-PUBLIC K-12 SCHOOLS,40.6390724938,-74.0146797725
NON-PUBLIC K-12 SCHOOLS,40.9038320283,-73.910970056
NON-PUBLIC K-12 SCHOOLS,40.7238399156,-73.9825224632
NON-PUBLIC K-12 SCHOOLS,40.6010822704,-73.9546902766
NON-PUBLIC K-12 SCHOOLS,40.6185915952,-73.9419138374
NON-PUBLIC K-12 SCHOOLS,40.7473869277,-73.9988774472
NON-PUBLIC K-12 SCHOOLS,40.7527170874,-73.9686338784
NON-PUBLIC K-12 SCHOOLS,40.8978681665,-73.9107326366
NON-PUBLIC K-12 SCHOOLS,40.6970479619,-73.9588498262
NON-PUBLIC K-12 SCHOOLS,40.8343701829,-73.855369492
NON-PUBLIC K-12 SCHOOLS,40.7001331431,-73.9551288169
NON-PUBLIC K-12 SCHOOLS,40.6378618079,-73.986658183
NON-PUBLIC K-12 SCHOOLS,40.7234563909,-73.9918805765
NON-PUBLIC K-12 SCHOOLS,40.7246047657,-73.8111324846
NON-PUBLIC K-12 SCHOOLS,40.8900957608,-73.9063483178
NON-PUBLIC K-12 SCHOOLS,40.7949668363,-73.965628724
NON-PUBLIC K-12 SCHOOLS,40.6666727969,-73.9781166898
NON-PUBLIC K-12 SCHOOLS,40.6309300036,-73.9921420252
NON-PUBLIC K-12 SCHOOLS,40.671174926,-73.9520897722
NON-PUBLIC K-12 SCHOOLS,40.8612566393,-73.8873931621
NON-PUBLIC K-12 SCHOOLS,40.6969420297,-73.9594746711
NON-PUBLIC K-12 SCHOOLS,40.6335651029,-73.9759228899
NON-PUBLIC K-12 SCHOOLS,40.8157123716,-73.9381814307
NON-PUBLIC K-12 SCHOOLS,40.605869541,-73.9593773506
NON-PUBLIC K-12 SCHOOLS,40.6078954909,-73.9636237921
NON-PUBLIC K-12 SCHOOLS,40.6195507429,-73.9702200152
NON-PUBLIC K-12 SCHOOLS,40.6757488967,-73.9738952876
NON-PUBLIC K-12 SCHOOLS,40.7798174103,-73.9612908838
NON-PUBLIC K-12 SCHOOLS,40.6511889769,-73.9353940704
NON-PUBLIC K-12 SCHOOLS,40.8099322813,-73.9458026952
NON-PUBLIC K-12 SCHOOLS,40.6314385796,-73.9578952689
NON-PUBLIC K-12 SCHOOLS,40.6407993799,-73.903879782
NON-PUBLIC K-12 SCHOOLS,40.7771035702,-73.9105794882
NON-PUBLIC K-12 SCHOOLS,40.736892053,-73.9728743139
NON-PUBLIC K-12 SCHOOLS,40.666940029,-73.8891350702
NON-PUBLIC K-12 SCHOOLS,40.7903719201,-73.9759887364
NON-PUBLIC K-12 SCHOOLS,40.738516512,-73.8928521425
NON-PUBLIC K-12 SCHOOLS,40.6657001298,-73.9445473347
NON-PUBLIC K-12 SCHOOLS,40.6358182943,-73.9870095259
NON-PUBLIC K-12 SCHOOLS,40.7574784464,-73.9640175855
NON-PUBLIC K-12 SCHOOLS,40.8216492512,-73.9170016772
NON-PUBLIC K-12 SCHOOLS,40.6212881452,-74.035896756
NON-PUBLIC K-12 SCHOOLS,40.6122114839,-73.9437273191
NON-PUBLIC K-12 SCHOOLS,40.6362344601,-73.9840804431
NON-PUBLIC K-12 SCHOOLS,40.8438024544,-73.921866772
NON-PUBLIC K-12 SCHOOLS,40.7165274345,-73.9842556176
NON-PUBLIC K-12 SCHOOLS,40.8779469326,-73.8329668625
NON-PUBLIC K-12 SCHOOLS,40.6382414517,-73.9693669094
NON-PUBLIC K-12 SCHOOLS,40.8760851528,-73.8637634801
NON-PUBLIC K-12 SCHOOLS,40.7070156751,-74.0097298753
NON-PUBLIC K-12 SCHOOLS,40.7213221385,-73.7769999372
NON-PUBLIC K-12 SCHOOLS,40.7858706472,-73.844204218
NON-PUBLIC K-12 SCHOOLS,40.5813267868,-73.9627623386
NON-PUBLIC K-12 SCHOOLS,40.7072679281,-73.9620645702
NON-PUBLIC K-12 SCHOOLS,40.7281603733,-73.872085129
NON-PUBLIC K-12 SCHOOLS,40.7496568554,-73.7214073535
NON-PUBLIC K-12 SCHOOLS,40.6259667036,-73.9882617523
NON-PUBLIC K-12 SCHOOLS,40.6153124495,-73.9450627425
NON-PUBLIC K-12 SCHOOLS,40.6948878747,-73.9911793605
NON-PUBLIC K-12 SCHOOLS,40.7270531951,-73.9845619725
NON-PUBLIC K-12 SCHOOLS,40.8739261821,-73.8873775824
NON-PUBLIC K-12 SCHOOLS,40.6371767648,-73.9938750091
NON-PUBLIC K-12 SCHOOLS,40.6358206473,-73.9801455524
NON-PUBLIC K-12 SCHOOLS,40.7230228856,-73.8171319188
NON-PUBLIC K-12 SCHOOLS,40.8588605041,-73.8566086612
NON-PUBLIC K-12 SCHOOLS,40.7914517257,-73.9785377179
NON-PUBLIC K-12 SCHOOLS,40.6924794522,-73.9923543173
NON-PUBLIC K-12 SCHOOLS,40.6254113501,-73.9826809907
NON-PUBLIC K-12 SCHOOLS,40.8325642616,-73.9446289776
NON-PUBLIC K-12 SCHOOLS,40.8273069466,-73.8906329977
NON-PUBLIC K-12 SCHOOLS,40.7413762835,-73.8635098673
NON-PUBLIC K-12 SCHOOLS,40.7327641475,-74.0009202647
NON-PUBLIC K-12 SCHOOLS,40.6926189503,-73.9526860358
NON-PUBLIC K-12 SCHOOLS,40.6154158655,-73.9626564572
NON-PUBLIC K-12 SCHOOLS,40.7425261307,-73.9096227177
NON-PUBLIC K-12 SCHOOLS,40.6624721622,-73.9073910127
NON-PUBLIC K-12 SCHOOLS,40.816033615,-73.9184372999
NON-PUBLIC K-12 SCHOOLS,40.8274951136,-73.90192502
NON-PUBLIC K-12 SCHOOLS,40.6818849947,-74.0013854834
NON-PUBLIC K-12 SCHOOLS,40.6796240114,-73.9955934984
NON-PUBLIC K-12 SCHOOLS,40.6817081073,-73.961181772
NON-PUBLIC K-12 SCHOOLS,40.6100550871,-73.983247381
NON-PUBLIC K-12 SCHOOLS,40.5957108618,-74.0763530674
NON-PUBLIC K-12 SCHOOLS,40.7141764112,-73.8321728234
NON-PUBLIC K-12 SCHOOLS,40.6437337929,-73.9223518315
NON-PUBLIC K-12 SCHOOLS,40.7033110535,-73.9609306424
NON-PUBLIC K-12 SCHOOLS,40.6693116289,-73.735998104
NON-PUBLIC K-12 SCHOOLS,40.8587916307,-73.9093676447
NON-PUBLIC K-12 SCHOOLS,40.8551220067,-73.9019229794
NON-PUBLIC K-12 SCHOOLS,40.6581847246,-73.9529964801
NON-PUBLIC K-12 SCHOOLS,40.708780311,-73.9685992233
NON-PUBLIC K-12 SCHOOLS,40.7902576339,-73.9667833147
NON-PUBLIC K-12 SCHOOLS,40.6342233235,-74.135501238
NON-PUBLIC K-12 SCHOOLS,40.6267156027,-73.9662439536
NON-PUBLIC K-12 SCHOOLS,40.6083117862,-74.1447793465
NON-PUBLIC K-12 SCHOOLS,40.7686600103,-73.9665504951
NON-PUBLIC K-12 SCHOOLS,40.7553134398,-73.9700149996
NON-PUBLIC K-12 SCHOOLS,40.7065415366,-73.9568557532
NON-PUBLIC K-12 SCHOOLS,40.5736115212,-73.9932871185
NON-PUBLIC K-12 SCHOOLS,40.6950505548,-73.9961447626
NON-PUBLIC K-12 SCHOOLS,40.8020044001,-73.9659620359
NON-PUBLIC K-12 SCHOOLS,40.6057430939,-73.9905069962
NON-PUBLIC K-12 SCHOOLS,40.8473804142,-73.8971896356
NON-PUBLIC K-12 SCHOOLS,40.7724638315,-73.9455030149
NON-PUBLIC K-12 SCHOOLS,40.7658692574,-73.964662795
NON-PUBLIC K-12 SCHOOLS,40.6062110928,-73.9565157035
NON-PUBLIC K-12 SCHOOLS,40.6356410709,-74.0011353488
NON-PUBLIC K-12 SCHOOLS,40.8664775922,-73.8911426168
NON-PUBLIC K-12 SCHOOLS,40.8751540489,-73.8330915813
NON-PUBLIC K-12 SCHOOLS,40.5996305869,-74.0707942112
NON-PUBLIC K-12 SCHOOLS,40.751274684,-73.8843674312
NON-PUBLIC K-12 SCHOOLS,40.6185144979,-73.9636360932
NON-PUBLIC K-12 SCHOOLS,40.7298675319,-73.7214193671
NON-PUBLIC K-12 SCHOOLS,40.5950279834,-74.1098909041
NON-PUBLIC K-12 SCHOOLS,40.7015127859,-73.9573641947
NON-PUBLIC K-12 SCHOOLS,40.6250526219,-73.9959602859
NON-PUBLIC K-12 SCHOOLS,40.6998523153,-73.9585699937
NON-PUBLIC K-12 SCHOOLS,40.713773062,-73.99111758
NON-PUBLIC K-12 SCHOOLS,40.6555868675,-73.7703286031
NON-PUBLIC K-12 SCHOOLS,40.7778623706,-73.976351535
NON-PUBLIC K-12 SCHOOLS,40.8324280042,-73.8253476095
NON-PUBLIC K-12 SCHOOLS,40.6359561971,-73.9720291026
NON-PUBLIC K-12 SCHOOLS,40.7333207003,-74.008145888
NON-PUBLIC K-12 SCHOOLS,40.7014083677,-73.9569647049
NON-PUBLIC K-12 SCHOOLS,40.8479103004,-73.9130286557
NON-PUBLIC K-12 SCHOOLS,40.7432530859,-73.8918420013
NON-PUBLIC K-12 SCHOOLS,40.7040796277,-73.8964044593
NON-PUBLIC K-12 SCHOOLS,40.7654875785,-73.9901709261
NON-PUBLIC K-12 SCHOOLS,40.7021212695,-73.9623374277
NON-PUBLIC K-12 SCHOOLS,40.5879291448,-73.950847186
NON-PUBLIC K-12 SCHOOLS,40.6345771544,-74.0024022232
NON-PUBLIC K-12 SCHOOLS,40.6538912538,-73.9339346762
NON-PUBLIC K-12 SCHOOLS,40.6723001992,-73.9393805388
NON-PUBLIC K-12 SCHOOLS,40.6907969447,-73.7286465286
NON-PUBLIC K-12 SCHOOLS,40.6373855309,-73.9864916607
NON-PUBLIC K-12 SCHOOLS,40.7734937908,-73.8090785658
NON-PUBLIC K-12 SCHOOLS,40.7248804395,-73.9896323087
NON-PUBLIC K-12 SCHOOLS,40.8375409637,-73.9154755621
NON-PUBLIC K-12 SCHOOLS,40.5920358235,-73.9386835212
NON-PUBLIC K-12 SCHOOLS,40.7156951134,-73.9423930396
NON-PUBLIC K-12 SCHOOLS,40.6366183323,-73.9861157147
NON-PUBLIC K-12 SCHOOLS,40.6048967303,-74.1432999394
NON-PUBLIC K-12 SCHOOLS,40.7672680733,-73.9632733081
NON-PUBLIC K-12 SCHOOLS,40.5869740506,-73.9320365791
NON-PUBLIC K-12 SCHOOLS,40.693471261,-73.9870886516
NON-PUBLIC K-12 SCHOOLS,40.7795839986,-73.9588128211
NON-PUBLIC K-12 SCHOOLS,40.7448480729,-73.858285538
NON-PUBLIC K-12 SCHOOLS,40.7529379876,-73.8135834278
NON-PUBLIC K-12 SCHOOLS,40.6360301287,-73.9531473725
NON-PUBLIC K-12 SCHOOLS,40.5876172337,-74.100852822
NON-PUBLIC K-12 SCHOOLS,40.6143287438,-74.1504886593
NON-PUBLIC K-12 SCHOOLS,40.6794925162,-74.011178361
NON-PUBLIC K-12 SCHOOLS,40.7065864797,-73.9555830042
NON-PUBLIC K-12 SCHOOLS,40.6622885852,-73.9460417565
NON-PUBLIC K-12 SCHOOLS,40.7547440662,-73.9675354808
NON-PUBLIC K-12 SCHOOLS,40.8158689602,-73.8853081321
NON-PUBLIC K-12 SCHOOLS,40.5804092136,-73.9539112285
NON-PUBLIC K-12 SCHOOLS,40.7691799358,-73.9852809112
NON-PUBLIC K-12 SCHOOLS,40.8101457166,-73.94062033
NON-PUBLIC K-12 SCHOOLS,40.6583433428,-73.9498077316
NON-PUBLIC K-12 SCHOOLS,40.7012087226,-73.9455818006
NON-PUBLIC K-12 SCHOOLS,40.7113668677,-73.7696906886
NON-PUBLIC K-12 SCHOOLS,40.8909465559,-73.8307311303
NON-PUBLIC K-12 SCHOOLS,40.8444011161,-73.9132713
NON-PUBLIC K-12 SCHOOLS,40.630238335,-74.0811308661
NON-PUBLIC K-12 SCHOOLS,40.7326031455,-74.0067895319
NON-PUBLIC K-12 SCHOOLS,40.6316208854,-74.1567567119
NON-PUBLIC K-12 SCHOOLS,40.7234575109,-73.9835335489
NON-PUBLIC K-12 SCHOOLS,40.7999526854,-73.9416509628
NON-PUBLIC K-12 SCHOOLS,40.8351560208,-73.8465629631
NON-PUBLIC K-12 SCHOOLS,40.669034681,-73.9486085054
NON-PUBLIC K-12 SCHOOLS,40.9038320283,-73.910970056
NON-PUBLIC K-12 SCHOOLS,40.7045693213,-73.9524193703
NON-PUBLIC K-12 SCHOOLS,40.8848015415,-73.8439711449
NON-PUBLIC K-12 SCHOOLS,40.7052029582,-73.960157859
NON-PUBLIC K-12 SCHOOLS,40.7858109816,-73.953875511
NON-PUBLIC K-12 SCHOOLS,40.7175677318,-73.9794520163
NON-PUBLIC K-12 SCHOOLS,40.6327863865,-74.0030350568
NON-PUBLIC K-12 SCHOOLS,40.6422899036,-73.9064344231
NON-PUBLIC K-12 SCHOOLS,40.7328129935,-73.7383785869
NON-PUBLIC K-12 SCHOOLS,40.7739231053,-73.9458536844
NON-PUBLIC K-12 SCHOOLS,40.590746381,-73.9748325595
NON-PUBLIC K-12 SCHOOLS,40.5980229829,-73.9587753567
NON-PUBLIC K-12 SCHOOLS,40.6963768471,-73.9539696682
NON-PUBLIC K-12 SCHOOLS,40.8161528469,-73.8127798557
NON-PUBLIC K-12 SCHOOLS,40.5984465609,-73.9831268336
NON-PUBLIC K-12 SCHOOLS,40.604048551,-73.9621893305
NON-PUBLIC K-12 SCHOOLS,40.7878415025,-73.9549017521
NON-PUBLIC K-12 SCHOOLS,40.7463643303,-73.9203074508
NON-PUBLIC K-12 SCHOOLS,40.7696118287,-73.8331681008
NON-PUBLIC K-12 SCHOOLS,40.6161035473,-73.9695517834
NON-PUBLIC K-12 SCHOOLS,40.8501009997,-73.8507225977
NON-PUBLIC K-12 SCHOOLS,40.8223200923,-73.8889909931
NON-PUBLIC K-12 SCHOOLS,40.7665106451,-73.7853410536
NON-PUBLIC K-12 SCHOOLS,40.6463389775,-74.0165466646
NON-PUBLIC K-12 SCHOOLS,40.6421746072,-73.9958162368
NON-PUBLIC K-12 SCHOOLS,40.6437337929,-73.9223518315
NON-PUBLIC K-12 SCHOOLS,40.5466123599,-74.1504842457
NON-PUBLIC K-12 SCHOOLS,40.6660843228,-73.9497922299
NON-PUBLIC K-12 SCHOOLS,40.8498348414,-73.9072380284
NON-PUBLIC K-12 SCHOOLS,40.6996646549,-73.958411435
NON-PUBLIC K-12 SCHOOLS,40.8766622001,-73.8674340448
NON-PUBLIC K-12 SCHOOLS,40.8418484156,-73.8544214272
NON-PUBLIC K-12 SCHOOLS,40.6453672671,-73.9936317583
NON-PUBLIC K-12 SCHOOLS,40.7044797102,-73.8268520514
NON-PUBLIC K-12 SCHOOLS,40.7724906632,-73.989245141
NON-PUBLIC K-12 SCHOOLS,40.6199752456,-73.9818457928
NON-PUBLIC K-12 SCHOOLS,40.6321458978,-73.9923422931
NON-PUBLIC K-12 SCHOOLS,40.6669446673,-73.9769256147
NON-PUBLIC K-12 SCHOOLS,40.6198228377,-73.9606689412
NON-PUBLIC K-12 SCHOOLS,40.7189004635,-73.840657711
NON-PUBLIC K-12 SCHOOLS,40.7060175204,-73.8648278494
NON-PUBLIC K-12 SCHOOLS,40.6337572505,-73.979129465
NON-PUBLIC K-12 SCHOOLS,40.6800634536,-73.7916498523
NON-PUBLIC K-12 SCHOOLS,40.6870575561,-73.9680153629
NON-PUBLIC K-12 SCHOOLS,40.6275797025,-74.0768444928
NON-PUBLIC K-12 SCHOOLS,40.8055698713,-73.9666615455
NON-PUBLIC K-12 SCHOOLS,40.8773163393,-73.9010916135
NON-PUBLIC K-12 SCHOOLS,40.5949131529,-73.9604270189
NON-PUBLIC K-12 SCHOOLS,40.5974027777,-74.0864982554
NON-PUBLIC K-12 SCHOOLS,40.6271359331,-73.9633884728
NON-PUBLIC K-12 SCHOOLS,40.7233233297,-73.9462737172
NON-PUBLIC K-12 SCHOOLS,40.6128317524,-73.9690060824
NON-PUBLIC K-12 SCHOOLS,40.6950949237,-73.9488643893
NON-PUBLIC K-12 SCHOOLS,40.6314093592,-74.0252312598
NON-PUBLIC K-12 SCHOOLS,40.6275490875,-73.9733476971
NON-PUBLIC K-12 SCHOOLS,40.7327058192,-73.859457018
NON-PUBLIC K-12 SCHOOLS,40.6330882551,-73.9909398063
NON-PUBLIC K-12 SCHOOLS,40.7588216892,-73.8272535677
NON-PUBLIC K-12 SCHOOLS,40.7724327921,-73.9513838178
