factype,latitude,longitude
DAY CARE,40.7147717668,-73.9839418314
DAY CARE,40.7188602269,-73.8347667
DAY CARE,40.6141962494,-74.0006796506
DAY CARE,40.7721298682,-73.9265735085
DAY CARE,40.7139739837,-73.9883436383
DAY CARE,40.6247211898,-73.9615456763
DAY CARE,40.816297848,-73.900438869
DAY CARE,40.6392634146,-74.0124047775
DAY CARE,40.7465704265,-73.9524890616
DAY CARE,40.6387631223,-73.9534924689
DAY CARE,40.7234423898,-74.0068172022
DAY CARE,40.7732326807,-73.9555531705
DAY CARE,40.8332443978,-73.9360536975
DAY CARE,40.6195507429,-73.9702200152
DAY CARE,40.6360992349,-73.8988367562
DAY CARE,40.6921873151,-73.9422396757
DAY CARE,40.8485836396,-73.9125651957
DAY CARE,40.7395683235,-73.9041055826
DAY CARE,40.7708774917,-73.9897185711
DAY CARE,40.7010413956,-73.8813296382
DAY CARE,40.7629912405,-73.9118205228
DAY CARE,40.6575126549,-73.9047253449
DAY CARE,40.7103270193,-74.0073875355
DAY CARE,40.7479514502,-73.9747538694
DAY CARE,40.7915437607,-73.9438864539
DAY CARE,40.6734601386,-73.7944725023
DAY CARE,40.6402571308,-73.9912895641
DAY CARE,40.7931153776,-73.9493747925
DAY CARE,40.7953358455,-73.9451380865
DAY CARE,40.6338129318,-73.991161855
DAY CARE,40.7772880317,-73.908045321
DAY CARE,40.7770883406,-73.9484207057
DAY CARE,40.6934565435,-73.7567154624
DAY CARE,40.8917182508,-73.9128678843
DAY CARE,40.7937940007,-73.9664693896
DAY CARE,40.6692931651,-73.8718868518
DAY CARE,40.7645711039,-73.8076567899
DAY CARE,40.6232205352,-73.9864487244
DAY CARE,40.6842301167,-73.9953594075
DAY CARE,40.8277913588,-73.9432583636
DAY CARE,40.7258482869,-73.8217463139
DAY CARE,40.6957919689,-73.8541769331
DAY CARE,40.6473950765,-73.968876241
DAY CARE,40.7668424567,-73.991973433
DAY CARE,40.6590802467,-73.953088813
DAY CARE,40.8438166342,-73.8901039611
DAY CARE,40.7233717386,-73.8391827112
DAY CARE,40.6987305079,-73.9545230295
DAY CARE,40.6407823359,-73.9844800883
DAY CARE,40.7161741788,-74.0081088866
DAY CARE,40.8060861057,-73.9430658101
DAY CARE,40.6205714352,-73.935477011
DAY CARE,40.6038889178,-74.1486012472
DAY CARE,40.720215876,-74.0074633313
DAY CARE,40.6659502233,-73.89465529
DAY CARE,40.6993361639,-73.9937126049
DAY CARE,40.5229787293,-74.231057434
DAY CARE,40.7294053622,-73.8069789609
DAY CARE,40.6340829511,-74.007714102
DAY CARE,40.8886737596,-73.8315942367
DAY CARE,40.810356,-73.960531
DAY CARE,40.6826077383,-73.9682388806
DAY CARE,40.6882735826,-73.7634523103
DAY CARE,40.7670878359,-73.9577549467
DAY CARE,40.8825080912,-73.8798320494
DAY CARE,40.7860876228,-73.8452199978
DAY CARE,40.7921966881,-73.9694427669
DAY CARE,40.7801801673,-73.9460391106
DAY CARE,40.6994946104,-73.8981587711
DAY CARE,40.7082851509,-73.8365120059
DAY CARE,40.6245308694,-74.0329788244
DAY CARE,40.5971983533,-73.7528142149
DAY CARE,40.7716291999,-73.9039031428
DAY CARE,40.6373855309,-73.9864916607
DAY CARE,40.5914263582,-73.9747374892
DAY CARE,40.7448480729,-73.858285538
DAY CARE,40.622580574,-74.005396594
DAY CARE,40.6346191084,-73.9731154554
DAY CARE,40.695317117,-73.8360260225
DAY CARE,40.7926790983,-73.9686865395
DAY CARE,40.7019978838,-73.9591191296
DAY CARE,40.6687608747,-73.864564598
DAY CARE,40.6833653635,-73.9471865199
DAY CARE,40.8149732439,-73.9249852025
DAY CARE,40.7437110483,-73.9067699008
DAY CARE,40.6271359331,-73.9633884728
DAY CARE,40.622752057,-73.9997345347
DAY CARE,40.6538912538,-73.9339346762
DAY CARE,40.6219730216,-73.9770121165
DAY CARE,40.797379962,-73.9637330105
DAY CARE,40.6356410709,-74.0011353488
DAY CARE,40.638464723,-74.0058244561
DAY CARE,40.6375470514,-74.117085824
DAY CARE,40.6062498551,-73.9564133157
DAY CARE,40.7183033983,-73.8338657448
DAY CARE,40.7887127398,-73.9542198327
DAY CARE,40.7474174253,-73.7563213024
DAY CARE,40.8810366794,-73.9078350893
DAY CARE,40.6208967445,-73.9273973592
DAY CARE,40.6454994661,-74.023898248
DAY CARE,40.8169848839,-73.9349570023
DAY CARE,40.6503527866,-73.9539759289
DAY CARE,40.8310774263,-73.9373322766
DAY CARE,40.8776114353,-73.9007052889
DAY CARE,40.7074718155,-73.8316178091
DAY CARE,40.637829114,-73.9995424578
DAY CARE,40.699415792,-73.9574199595
DAY CARE,40.6429089577,-74.0078066008
DAY CARE,40.6312128278,-74.0862296168
DAY CARE,40.606901954,-73.9998256149
DAY CARE,40.8074098268,-73.953538792
DAY CARE,40.6342233235,-74.135501238
DAY CARE,40.6267156027,-73.9662439536
DAY CARE,40.7372394195,-73.9770312032
DAY CARE,40.6901540852,-73.9536316967
DAY CARE,40.7174591184,-73.8342386455
DAY CARE,40.6845695894,-73.9172146447
DAY CARE,40.5806196557,-73.9651361278
DAY CARE,40.8432293273,-73.8945977201
DAY CARE,40.6402664188,-73.9905711515
DAY CARE,40.8021393411,-73.9629736604
DAY CARE,40.6278028049,-73.9705028341
DAY CARE,40.8906021626,-73.8396426176
DAY CARE,40.7984582773,-73.9499534732
DAY CARE,40.7891448724,-73.9482190772
DAY CARE,40.8742100211,-73.8624470905
DAY CARE,40.7819301769,-73.9841339173
DAY CARE,40.5988575726,-73.9412244917
DAY CARE,40.6356736761,-73.9882697553
DAY CARE,40.7784441853,-73.9497503413
DAY CARE,40.6008613559,-73.9731378664
DAY CARE,40.6818924898,-73.8479940389
DAY CARE,40.6270736408,-73.982551801
DAY CARE,40.7605198069,-73.9346932213
DAY CARE,40.7734937908,-73.8090785658
DAY CARE,40.7338584166,-73.9959559514
DAY CARE,40.7048893756,-73.7403181752
DAY CARE,40.8128720509,-73.9587177495
DAY CARE,40.6428458083,-74.0158793682
DAY CARE,40.7479514502,-73.9747538694
DAY CARE,40.5872984774,-73.9583220006
DAY CARE,40.7229975737,-73.8384180889
DAY CARE,40.6018690335,-74.0027504859
DAY CARE,40.8406471632,-73.8848854813
DAY CARE,40.6507998409,-73.9460461182
DAY CARE,40.6143287438,-74.1504886593
DAY CARE,40.63175993,-73.9534812165
DAY CARE,40.6164928675,-73.9132198958
DAY CARE,40.8303794701,-73.9409565074
DAY CARE,40.6957919689,-73.8541769331
DAY CARE,40.6254113501,-73.9826809907
DAY CARE,40.6509895374,-73.9516573151
DAY CARE,40.7287117788,-73.8470872838
DAY CARE,40.6855489228,-73.8565570147
DAY CARE,40.6812548332,-73.9577855599
DAY CARE,40.8236525499,-73.9038474291
DAY CARE,40.5906856896,-73.9903880578
DAY CARE,40.6984887408,-73.7376908991
DAY CARE,40.5831844624,-73.9607796912
DAY CARE,40.8037464665,-73.9616619021
DAY CARE,40.7571906167,-73.9712695802
DAY CARE,40.8124421102,-73.9151175775
DAY CARE,40.7961009738,-73.966143791
DAY CARE,40.6842896477,-73.9836133223
DAY CARE,40.6895178363,-73.9864643644
DAY CARE,40.5776126372,-74.0011447106
DAY CARE,40.8522865413,-73.9227875478
DAY CARE,40.6337572505,-73.979129465
DAY CARE,40.8579442506,-73.9096510307
DAY CARE,40.7238839044,-73.8555540369
DAY CARE,40.7096316661,-73.7978019857
DAY CARE,40.6774229212,-73.985802052
DAY CARE,40.7197806746,-73.858663525
DAY CARE,40.770000556,-73.9537484676
DAY CARE,40.6369695367,-73.8983209341
DAY CARE,40.821574178,-73.911629967
DAY CARE,40.8205867403,-73.8991648912
DAY CARE,40.7669713083,-73.8213735342
DAY CARE,40.6780217823,-73.979102959
DAY CARE,40.9037128337,-73.9036189062
DAY CARE,40.7033110535,-73.9609306424
DAY CARE,40.7267105199,-73.9985980538
DAY CARE,40.8434245156,-73.9432852935
DAY CARE,40.6320585355,-73.9483389953
DAY CARE,40.8412138057,-73.8563033104
DAY CARE,40.7660430281,-73.970797785
DAY CARE,40.6452108601,-73.9594315599
DAY CARE,40.6840208488,-73.7707940035
DAY CARE,40.6878916688,-73.992933818
DAY CARE,40.7557144174,-73.8859889084
DAY CARE,40.7823708808,-73.9539320936
DAY CARE,40.7205441036,-73.9905284884
DAY CARE,40.6951023374,-73.9499219654
DAY CARE,40.7205456884,-73.9956170152
DAY CARE,40.6401972318,-74.0017341525
DAY CARE,40.7165670787,-74.0105163233
DAY CARE,40.6090257059,-73.9328637946
DAY CARE,40.7319955135,-73.9970342581
DAY CARE,40.7076338263,-73.8341556806
DAY CARE,40.6373855309,-73.9864916607
DAY CARE,40.6325202816,-73.8906807633
DAY CARE,40.7724327921,-73.9513838178
DAY CARE,40.7600221872,-73.9379317111
DAY CARE,40.7718926655,-73.9505599383
DAY CARE,40.8067588323,-73.9188235718
DAY CARE,40.6766984882,-73.7413847232
DAY CARE,40.5880685359,-73.8119719729
DAY CARE,40.6004271381,-73.9962705287
DAY CARE,40.7393167616,-73.9793488181
DAY CARE,40.6048077159,-74.1617999257
DAY CARE,40.6854495905,-73.9919638075
DAY CARE,40.8377926184,-73.9368323563
DAY CARE,40.714955,-74.006085
DAY CARE,40.6456409165,-73.9994105338
DAY CARE,40.693784923,-73.9676835856
DAY CARE,40.811515,-73.948374
DAY CARE,40.6907969447,-73.7286465286
DAY CARE,40.6250526219,-73.9959602859
DAY CARE,40.8852774607,-73.8547537051
DAY CARE,40.5736051599,-73.9966358396
DAY CARE,40.815119076,-73.9049704354
DAY CARE,40.7737407652,-73.9505518777
DAY CARE,40.8549902588,-73.9386991927
DAY CARE,40.6700853679,-73.9457887587
DAY CARE,40.6904882429,-73.8145598045
DAY CARE,40.5742739529,-73.9902979709
DAY CARE,40.8040896128,-73.9531393786
DAY CARE,40.7749908079,-73.9644341366
DAY CARE,40.8915068459,-73.8444233649
DAY CARE,40.6969420297,-73.9594746711
DAY CARE,40.6888987244,-73.9320944555
DAY CARE,40.874868,-73.907826
DAY CARE,40.6363423635,-73.8993170461
DAY CARE,40.7662152169,-73.9615270821
DAY CARE,40.5789033481,-73.9536400301
DAY CARE,40.7039190653,-73.7399677831
DAY CARE,40.7113668677,-73.7696906886
DAY CARE,40.7145846225,-73.7747708524
DAY CARE,40.6773357733,-73.8780735213
DAY CARE,40.651209462,-73.9367303216
DAY CARE,40.8745897499,-73.8929100601
DAY CARE,40.8656796795,-73.8563571141
DAY CARE,40.7665277495,-73.928938122
DAY CARE,40.7724327921,-73.9513838178
DAY CARE,40.8106580199,-73.9438436784
DAY CARE,40.6830497857,-73.9660932487
DAY CARE,40.7025075426,-73.8563647157
DAY CARE,40.7392185714,-74.001983423
DAY CARE,40.724485204,-74.0037029373
DAY CARE,40.7089432495,-73.9582324071
DAY CARE,40.8474893914,-73.9110241502
DAY CARE,40.7971659682,-73.9486200688
DAY CARE,40.806354161,-73.9152019027
DAY CARE,40.7593074475,-73.8615580463
DAY CARE,40.7072679281,-73.9620645702
DAY CARE,40.7308697462,-73.9869636062
DAY CARE,40.8661178094,-73.9232544955
DAY CARE,40.7717490697,-73.8155849502
DAY CARE,40.776567184,-73.7685142978
DAY CARE,40.6806412416,-73.9235407682
DAY CARE,40.6051403495,-73.9846728846
DAY CARE,40.6952180237,-73.9194136306
DAY CARE,40.7140973607,-73.8503353806
DAY CARE,40.7833127243,-73.9562296934
DAY CARE,40.7107379756,-73.8884635567
DAY CARE,40.8161528469,-73.8127798557
DAY CARE,40.6334578394,-73.9914905474
DAY CARE,40.5461048457,-74.1970260734
DAY CARE,40.8131350443,-73.9195325841
DAY CARE,40.8873872062,-73.9033436713
DAY CARE,40.6817270868,-73.7921894374
DAY CARE,40.7727227745,-73.9153346326
DAY CARE,40.6567958962,-73.9050705868
DAY CARE,40.851268796,-73.8845100327
DAY CARE,40.8840984431,-73.8919572085
DAY CARE,40.7558357463,-73.8802014549
DAY CARE,40.6750738136,-73.9543752861
DAY CARE,40.7408088538,-73.8800936298
DAY CARE,40.7124301032,-73.8797843537
DAY CARE,40.8971606231,-73.8449158318
DAY CARE,40.8128484423,-73.9212356725
DAY CARE,40.5818681026,-74.1087640788
DAY CARE,40.6725117817,-73.9415932952
DAY CARE,40.6410824917,-73.9956918799
DAY CARE,40.6656630573,-73.9533678843
DAY CARE,40.737158091,-73.8770717594
DAY CARE,40.6871163548,-73.7948988876
DAY CARE,40.7724906632,-73.989245141
DAY CARE,40.8170968138,-73.8949878327
DAY CARE,40.7511218902,-73.861448867
DAY CARE,40.6373680458,-73.9187453988
DAY CARE,40.6258987007,-73.9916833538
DAY CARE,40.8778494061,-73.8645690519
DAY CARE,40.6602166185,-73.9068689588
DAY CARE,40.785589,-73.92949
DAY CARE,40.7827613838,-73.9539336158
DAY CARE,40.7880685312,-73.7841623633
DAY CARE,40.6272628653,-73.9755786401
DAY CARE,40.8325642616,-73.9446289776
DAY CARE,40.7304793418,-73.7197922943
DAY CARE,40.7017567185,-73.9623449519
DAY CARE,40.5725504454,-74.1430862791
DAY CARE,40.7841491144,-73.9712019731
DAY CARE,40.6748164231,-74.0013857774
DAY CARE,40.7496378219,-74.0014437938
DAY CARE,40.5909942803,-74.0968778589
DAY CARE,40.8896711845,-73.859877285
DAY CARE,40.8653339964,-73.9028730029
DAY CARE,40.663498197,-73.9943565969
DAY CARE,40.7259937372,-73.8046348182
DAY CARE,40.6281127281,-73.98928081
DAY CARE,40.7614345316,-73.864232483
DAY CARE,40.8268851887,-73.9080873896
DAY CARE,40.6807081289,-74.0025389521
DAY CARE,40.7770141036,-73.9886244176
DAY CARE,40.6514995626,-73.9226649718
DAY CARE,40.839551674,-73.8306603584
DAY CARE,40.7021087883,-73.9023379632
DAY CARE,40.7531092932,-73.9706970761
DAY CARE,40.7216427756,-73.8475052214
DAY CARE,40.732360158,-73.8761731688
DAY CARE,40.6969420297,-73.9594746711
DAY CARE,40.7294053622,-73.8069789609
DAY CARE,40.5466123599,-74.1504842457
DAY CARE,40.6112960611,-73.9134770386
DAY CARE,40.718835,-73.9830433628
DAY CARE,40.594169899,-73.9815249474
DAY CARE,40.8008676044,-73.9438656842
DAY CARE,40.664910627,-73.8867318626
DAY CARE,40.5717464091,-74.0915852058
DAY CARE,40.7499986699,-73.8038159808
DAY CARE,40.8159836216,-73.9018164653
DAY CARE,40.8006043631,-73.9376671115
DAY CARE,40.6699355598,-73.9313994694
DAY CARE,40.6655797442,-73.8792115282
DAY CARE,40.7480938634,-73.854922945
DAY CARE,40.6980436776,-73.9227244033
DAY CARE,40.6137694228,-74.1191483261
DAY CARE,40.8253899027,-73.9469216402
DAY CARE,40.6486482761,-73.9786124825
DAY CARE,40.8074632573,-73.9658070455
DAY CARE,40.8393345037,-73.9365878587
DAY CARE,40.6452171438,-74.002588831
DAY CARE,40.7267167892,-73.822569039
DAY CARE,40.6734223625,-73.9288344399
DAY CARE,40.6622885852,-73.9460417565
DAY CARE,40.6467512862,-73.9436701798
DAY CARE,40.5776706683,-73.9486027774
DAY CARE,40.6198711314,-74.0308685272
DAY CARE,40.615443161,-73.9626636379
DAY CARE,40.7167667109,-73.7893663486
DAY CARE,40.7471099647,-73.9850332328
DAY CARE,40.6699411009,-73.9432917264
DAY CARE,40.7148048209,-73.9991176317
DAY CARE,40.7289387759,-73.8535406956
DAY CARE,40.760040404,-73.7849269895
DAY CARE,40.8582418857,-73.8952673419
DAY CARE,40.7081189243,-73.9603657363
DAY CARE,40.7274687724,-73.9971887017
DAY CARE,40.6173101148,-73.962104185
DAY CARE,40.6646687939,-73.8962650391
DAY CARE,40.7600916932,-73.9705358373
DAY CARE,40.5819286456,-74.0988647739
DAY CARE,40.6342761342,-73.9470915939
DAY CARE,40.7606530565,-73.8318645896
DAY CARE,40.6271945946,-74.109790557
DAY CARE,40.8434052109,-73.9425881285
DAY CARE,40.7517670049,-73.9699305566
DAY CARE,40.7719578812,-73.9227312721
DAY CARE,40.7830172062,-73.9764148463
DAY CARE,40.7846315795,-73.8460407913
DAY CARE,40.8414387334,-73.8794082743
DAY CARE,40.6886379661,-73.9686650395
DAY CARE,40.8453831124,-73.8272397415
DAY CARE,40.7024826622,-73.8084990623
DAY CARE,40.6801020052,-73.7628941466
DAY CARE,40.7132883143,-74.0101250707
DAY CARE,40.7060175204,-73.8648278494
DAY CARE,40.7460510535,-73.9066435742
DAY CARE,40.8363253363,-73.9191344525
DAY CARE,40.7142915598,-73.9658447679
DAY CARE,40.6256598848,-74.0157402495
DAY CARE,40.7306479398,-73.8153222289
DAY CARE,40.54023464,-74.1706700878
DAY CARE,40.6161035473,-73.9695517834
DAY CARE,40.6297160123,-73.9437893049
DAY CARE,40.733670422,-73.872818468
DAY CARE,40.6553866094,-73.9263063853
DAY CARE,40.8776973539,-73.8490332122
DAY CARE,40.6103500723,-73.9561805134
DAY CARE,40.797379962,-73.9637330105
DAY CARE,40.5788320274,-73.935526167
DAY CARE,40.6109098498,-74.1210823822
DAY CARE,40.6282490442,-73.9305670184
DAY CARE,40.7572115383,-73.9943331126
DAY CARE,40.7411140025,-73.9956136726
DAY CARE,0.0,0.0
DAY CARE,40.8260832052,-73.9157665831
DAY CARE,40.7243352596,-73.9825764691
DAY CARE,40.6400890784,-73.9979134694
DAY CARE,40.7304260781,-73.8793469538
DAY CARE,40.636646546,-73.9676513307
DAY CARE,40.705748748,-74.0111004572
DAY CARE,40.5902508929,-73.9646564582
DAY CARE,40.7315020806,-73.9535044245
DAY CARE,40.7476551415,-73.9792015348
DAY CARE,40.6854774261,-73.9104177155
DAY CARE,40.7439809062,-73.9350976729
DAY CARE,40.6161605903,-74.0779039935
DAY CARE,40.7581261117,-73.8331851065
DAY CARE,40.7450953647,-73.925614426
DAY CARE,40.6270551787,-73.9928403909
DAY CARE,40.6342273676,-73.9474745018
DAY CARE,40.8060943352,-73.9600137759
DAY CARE,40.7670960442,-73.8799899508
DAY CARE,40.7797430635,-73.9568799146
DAY CARE,40.7383758551,-74.0017549817
DAY CARE,40.7660772075,-73.9549725679
DAY CARE,40.6940558082,-73.9936198967
DAY CARE,40.6838935547,-73.8740374101
DAY CARE,40.5998248918,-73.9731340717
DAY CARE,40.6879897516,-73.9398399125
DAY CARE,40.7060704025,-73.9518786841
DAY CARE,40.5722426551,-74.139498289
DAY CARE,40.7946473437,-73.9666372
DAY CARE,40.6746454171,-73.8077447533
DAY CARE,40.7999526854,-73.9416509628
DAY CARE,40.6298645771,-74.0041934145
DAY CARE,40.6707538774,-73.8763298736
DAY CARE,40.6954083422,-73.9876873693
DAY CARE,40.6858867939,-73.9227749064
DAY CARE,40.8603586443,-73.9225954021
DAY CARE,40.7158837401,-73.784831313
DAY CARE,40.7044797102,-73.8268520514
DAY CARE,40.6510435288,-73.9401425467
DAY CARE,40.7566622038,-73.9076228889
DAY CARE,40.6049605084,-74.0083169793
DAY CARE,40.8028224672,-73.9581462795
DAY CARE,40.7157558916,-73.8724917321
DAY CARE,40.5964603201,-73.9756583044
DAY CARE,40.8854906528,-73.9144947219
DAY CARE,40.7065864797,-73.9555830042
DAY CARE,40.6719673496,-73.9361270025
DAY CARE,40.6012416099,-73.9526480273
DAY CARE,40.8020044001,-73.9659620359
DAY CARE,40.8169128689,-73.9603615615
DAY CARE,40.7133704148,-73.9380061237
DAY CARE,40.7289290054,-73.9995367728
DAY CARE,40.6998471032,-73.8322903391
DAY CARE,40.5721862114,-74.1179891833
DAY CARE,40.6790671174,-73.9762130852
DAY CARE,40.6598896645,-73.9299626773
DAY CARE,40.6386670376,-73.9196316858
DAY CARE,40.8565300361,-73.8605010572
DAY CARE,40.6222726436,-73.9453251547
DAY CARE,40.8769083296,-73.8674233913
DAY CARE,40.7430442842,-73.9530756233
DAY CARE,40.7108647377,-73.9960319852
DAY CARE,40.590746381,-73.9748325595
DAY CARE,40.6440533982,-73.9319473364
DAY CARE,40.8473804142,-73.8971896356
DAY CARE,40.7887939041,-73.9671945079
DAY CARE,40.6225496775,-74.0054616374
DAY CARE,40.8552193608,-73.8991860259
DAY CARE,40.6286696783,-73.9475600854
DAY CARE,40.7319768934,-73.9907522876
DAY CARE,40.7726602364,-73.9644529854
DAY CARE,40.6843752403,-73.9678135708
DAY CARE,40.6330882551,-73.9909398063
DAY CARE,40.5869740506,-73.9320365791
DAY CARE,40.6398771905,-73.9539012413
DAY CARE,40.7116911237,-73.873722585
DAY CARE,40.763904629,-73.826391141
DAY CARE,40.7751929171,-73.9884947168
DAY CARE,40.6622289146,-73.9869633839
DAY CARE,40.768487871,-73.9529920649
DAY CARE,40.667145766,-73.9903941049
DAY CARE,40.6511350181,-73.9470197896
DAY CARE,40.675731408,-73.8430136386
DAY CARE,40.7347984853,-73.8643645948
DAY CARE,40.6347506806,-74.0078018507
DAY CARE,40.6491155865,-73.9998752908
DAY CARE,40.6719836614,-73.8572761898
DAY CARE,40.7515166287,-73.8851037818
DAY CARE,40.6771133831,-73.9775716637
DAY CARE,40.5734868399,-74.106285627
DAY CARE,40.6456760816,-73.9487807894
DAY CARE,40.6734131841,-73.8826756972
DAY CARE,40.9021304558,-73.8652346157
DAY CARE,40.7768920523,-73.9627548794
DAY CARE,40.8063119162,-73.9208849784
DAY CARE,40.8140893587,-73.904196423
DAY CARE,40.7407416694,-74.0031953663
DAY CARE,40.6497964043,-73.9269405491
DAY CARE,40.7142463282,-73.9827156037
DAY CARE,40.7649013386,-73.9692305832
DAY CARE,40.8026655423,-73.9481514376
DAY CARE,40.6312219192,-73.9661857193
DAY CARE,40.7577216318,-73.8579599676
DAY CARE,40.8306042556,-73.831525819
DAY CARE,40.5861599708,-73.9464987496
DAY CARE,40.6556382574,-73.9209023659
DAY CARE,0.0,0.0
DAY CARE,40.6316117091,-73.9949789713
DAY CARE,40.8627044958,-73.9181501347
DAY CARE,40.739544556,-73.8980482291
DAY CARE,40.7191030474,-73.8035188905
DAY CARE,40.8273069466,-73.8906329977
DAY CARE,40.6907969447,-73.7286465286
DAY CARE,40.7081683501,-73.7943081454
DAY CARE,40.5232505899,-74.2157031607
DAY CARE,40.6223261299,-73.9857604232
DAY CARE,40.7709034699,-73.736009392
DAY CARE,40.809303494,-73.9645929687
DAY CARE,40.6660805627,-73.9538641488
DAY CARE,40.5783983597,-73.9990768509
DAY CARE,40.827393378,-73.9078203273
DAY CARE,40.7871538926,-73.9546662663
DAY CARE,40.6508043181,-73.9459729994
DAY CARE,40.7720472283,-73.9226900866
DAY CARE,40.604606906,-73.9738256657
DAY CARE,40.7116538264,-73.9973199934
DAY CARE,40.6690571145,-73.7512215506
DAY CARE,40.8318598874,-73.8935626733
DAY CARE,40.6482254898,-73.8810880859
DAY CARE,40.7083106578,-74.0180884018
DAY CARE,40.8218472399,-73.9105240008
DAY CARE,40.8393354309,-73.8509145306
DAY CARE,40.7276057317,-73.9847140975
DAY CARE,40.7494167981,-74.0033209268
DAY CARE,40.6674093926,-73.8992518334
DAY CARE,40.6869933821,-73.9421354687
DAY CARE,40.7327641475,-74.0009202647
DAY CARE,40.7422547789,-73.8924331475
DAY CARE,40.5918385527,-73.9821660123
DAY CARE,40.7187244127,-73.9950459708
DAY CARE,40.6312485299,-74.1596389291
DAY CARE,40.8057028765,-73.9380075226
DAY CARE,40.6675406757,-73.9104457053
DAY CARE,40.7930582708,-73.9755325721
DAY CARE,40.5892697137,-73.959853054
DAY CARE,40.6316498864,-74.1485613999
DAY CARE,40.7415851104,-73.992303048
DAY CARE,40.8486907469,-73.9198397052
DAY CARE,40.7312932822,-73.8586427397
DAY CARE,40.8324631127,-73.9090006397
DAY CARE,40.6937343272,-73.7866556024
DAY CARE,40.6540669084,-73.9446220611
DAY CARE,40.7363582571,-73.9732581149
DAY CARE,40.8837581549,-73.8491776265
DAY CARE,40.8333148977,-73.9398887663
DAY CARE,40.8180951861,-73.928043061
DAY CARE,40.8515046554,-73.9154308269
DAY CARE,40.7427461775,-73.9855822325
DAY CARE,40.7478713279,-73.7821878383
DAY CARE,40.7884439015,-73.9403158985
DAY CARE,40.765717305,-73.9231176382
DAY CARE,40.6362344601,-73.9840804431
DAY CARE,40.8220063016,-73.8963059627
DAY CARE,40.8767086183,-73.917677939
DAY CARE,40.790598403,-73.9666698563
DAY CARE,40.6265596971,-74.0264625869
DAY CARE,40.8759653586,-73.9068073605
DAY CARE,40.6601036901,-73.9178314489
DAY CARE,40.7368141284,-73.7926052098
DAY CARE,40.8149534928,-73.9087754128
DAY CARE,40.8424035072,-73.9245665278
DAY CARE,40.8849587123,-73.8935311707
DAY CARE,40.7122442759,-73.9611707121
DAY CARE,40.6729175675,-73.9604374548
DAY CARE,40.6410127336,-73.9091959761
DAY CARE,40.7683288511,-73.9916761169
DAY CARE,40.7944712426,-73.9372511774
DAY CARE,40.8373118184,-73.9260189048
DAY CARE,40.7639897724,-73.9699804792
DAY CARE,40.6368859165,-73.9309664374
DAY CARE,40.8614512149,-73.8620506485
DAY CARE,40.5966803795,-73.7515975187
DAY CARE,40.7705303615,-73.8220721775
DAY CARE,40.78544531,-73.9529321436
DAY CARE,40.8362775252,-73.903646351
DAY CARE,40.7370447011,-73.991444026
DAY CARE,40.6422899036,-73.9064344231
DAY CARE,40.6886355925,-73.9822399749
DAY CARE,40.5998248918,-73.9731340717
DAY CARE,40.6011502101,-73.9580332409
DAY CARE,40.6032646778,-73.9612326129
DAY CARE,40.7077264094,-74.0097246241
DAY CARE,40.5813036195,-74.1530166983
DAY CARE,40.8378193396,-73.9059249477
DAY CARE,40.7542697079,-73.8637170241
DAY CARE,40.8573038403,-73.8945369396
DAY CARE,40.7211767482,-73.9845766211
DAY CARE,40.6660843228,-73.9497922299
DAY CARE,40.5591456449,-74.1326385009
DAY CARE,40.754937916,-73.8886640914
DAY CARE,40.8384158827,-73.8261031825
DAY CARE,40.7302697289,-73.8182623064
DAY CARE,40.7458763418,-73.9815056609
DAY CARE,40.7452863756,-73.9042197749
DAY CARE,40.6189544381,-73.9175030566
DAY CARE,40.6665879659,-73.978732329
DAY CARE,40.5791124555,-73.9667934485
DAY CARE,40.6361483673,-74.0101181972
DAY CARE,40.7609828834,-73.9618468942
DAY CARE,40.8218871347,-73.9412330356
DAY CARE,40.7131648694,-73.7695222075
DAY CARE,40.6666744174,-73.9371926272
DAY CARE,40.7134950578,-73.9573345603
DAY CARE,0.0,0.0
DAY CARE,40.7787604961,-73.9745950863
DAY CARE,40.7292812561,-73.9531493772
DAY CARE,40.6809076865,-73.91471362
DAY CARE,40.6050882576,-73.9847329304
DAY CARE,40.7107379756,-73.8884635567
DAY CARE,40.8739261821,-73.8873775824
DAY CARE,40.7299280185,-73.8193131475
DAY CARE,40.6995570188,-73.953648488
DAY CARE,40.6910174322,-73.9612525247
DAY CARE,40.6307008963,-74.0888708039
DAY CARE,40.79270769,-73.9745254306
DAY CARE,40.7011700159,-73.8150425872
DAY CARE,40.8510854487,-73.8567778877
DAY CARE,40.7317223371,-73.7999188258
DAY CARE,40.8329828173,-73.9024968483
DAY CARE,40.6867507719,-73.9621654488
DAY CARE,40.8817798322,-73.8532453522
DAY CARE,40.6244760758,-74.0026784375
DAY CARE,40.5637174243,-74.1182416378
DAY CARE,40.6008290171,-73.745700434
DAY CARE,40.7546527717,-73.8225628538
DAY CARE,40.6030193853,-73.9812069768
DAY CARE,40.9034379974,-73.9040950651
DAY CARE,40.6376136019,-74.010529542
DAY CARE,40.6506490807,-74.0110022294
DAY CARE,40.760619674,-73.9810648574
DAY CARE,40.7134217481,-73.8151215191
DAY CARE,40.8290474665,-73.9034176877
DAY CARE,40.7134545783,-73.7371564736
DAY CARE,40.7300137903,-74.0029361187
DAY CARE,40.7783366275,-73.9460337411
DAY CARE,40.787168615,-73.9784327752
