factype,latitude,longitude
PARKING LOTS AND GARAGES,40.75586152250,-73.96831897520
PARKING LOTS AND GARAGES,40.61235887550,-73.97328153380
PARKING LOTS AND GARAGES,40.74711269320,-73.98665977120
PARKING LOTS AND GARAGES,40.80654295240,-73.95538379060
PARKING LOTS AND GARAGES,40.73665607230,-73.99154551480
PARKING LOTS AND GARAGES,40.83642150180,-73.94139696970
PARKING LOTS AND GARAGES,40.90017699350,-73.85226030770
PARKING LOTS AND GARAGES,40.85971117350,-73.93044350140
PARKING LOTS AND GARAGES,40.76711154780,-73.98723017430
PARKING LOTS AND GARAGES,40.74966646730,-74.00546909670
PARKING LOTS AND GARAGES,40.66312027450,-73.92823835850
PARKING LOTS AND GARAGES,40.76363900000,-73.76935300000
PARKING LOTS AND GARAGES,40.75864034970,-73.78447646600
PARKING LOTS AND GARAGES,40.69721389760,-73.79762184560
PARKING LOTS AND GARAGES,40.66623400000,-73.73577300000
PARKING LOTS AND GARAGES,40.67551139870,-73.88144153380
PARKING LOTS AND GARAGES,40.68193931150,-73.97438309590
PARKING LOTS AND GARAGES,40.59749994600,-73.79161353080
PARKING LOTS AND GARAGES,40.75533571360,-73.90394036810
PARKING LOTS AND GARAGES,40.75032254120,-73.97840768590
PARKING LOTS AND GARAGES,40.75392105560,-73.96766214210
PARKING LOTS AND GARAGES,40.73421132230,-74.00191966440
PARKING LOTS AND GARAGES,40.85222118740,-73.90494557620
PARKING LOTS AND GARAGES,40.77535556320,-73.98446897960
PARKING LOTS AND GARAGES,40.76818345770,-73.95006394050
PARKING LOTS AND GARAGES,40.69805590390,-73.78535409680
PARKING LOTS AND GARAGES,40.71399090540,-73.93627397720
PARKING LOTS AND GARAGES,40.65529800380,-73.91049708960
PARKING LOTS AND GARAGES,40.74093481640,-73.98093090180
PARKING LOTS AND GARAGES,40.67451365500,-73.83677915460
PARKING LOTS AND GARAGES,40.67981242780,-73.94633280400
PARKING LOTS AND GARAGES,40.75125673370,-73.98626501490
PARKING LOTS AND GARAGES,40.83630915550,-73.92792353760
PARKING LOTS AND GARAGES,40.75872137380,-73.96078024890
PARKING LOTS AND GARAGES,40.75953968690,-73.96456620020
PARKING LOTS AND GARAGES,40.74308507980,-73.91239156650
PARKING LOTS AND GARAGES,40.55114967940,-74.14921235150
PARKING LOTS AND GARAGES,40.63798919430,-74.12390125530
PARKING LOTS AND GARAGES,40.67501110710,-73.83707026410
PARKING LOTS AND GARAGES,40.87023223840,-73.91566154390
PARKING LOTS AND GARAGES,40.66499530580,-73.81616151280
PARKING LOTS AND GARAGES,40.70739212460,-74.00815240900
PARKING LOTS AND GARAGES,40.78247889680,-73.94569753650
PARKING LOTS AND GARAGES,40.77189266550,-73.95055993830
PARKING LOTS AND GARAGES,40.68025309020,-73.76181351930
PARKING LOTS AND GARAGES,40.85409657580,-73.89655591780
PARKING LOTS AND GARAGES,40.76405934560,-73.99677821980
PARKING LOTS AND GARAGES,40.73739273300,-73.89359828690
PARKING LOTS AND GARAGES,40.70771709900,-74.00701833180
PARKING LOTS AND GARAGES,40.73977768820,-73.98391840450
PARKING LOTS AND GARAGES,40.75470576580,-73.97106278170
PARKING LOTS AND GARAGES,40.72765010520,-73.92457373680
PARKING LOTS AND GARAGES,40.76608694840,-73.95681659550
PARKING LOTS AND GARAGES,0.00000000000,0.00000000000
PARKING LOTS AND GARAGES,40.82783219080,-73.88642616420
PARKING LOTS AND GARAGES,40.71042053470,-73.99146899880
PARKING LOTS AND GARAGES,40.67746046570,-73.96542264550
PARKING LOTS AND GARAGES,40.85630611680,-73.89063289530
PARKING LOTS AND GARAGES,40.66620200000,-73.73739500000
PARKING LOTS AND GARAGES,40.69897200000,-73.91142000000
PARKING LOTS AND GARAGES,40.77078906970,-73.99177363190
PARKING LOTS AND GARAGES,40.76958190690,-73.87575502660
PARKING LOTS AND GARAGES,40.71105700000,-74.01703600000
PARKING LOTS AND GARAGES,40.71636103230,-74.00405877730
PARKING LOTS AND GARAGES,40.88174411630,-73.89840103530
PARKING LOTS AND GARAGES,40.72958660240,-73.99122191620
PARKING LOTS AND GARAGES,40.76258490270,-73.96634788330
PARKING LOTS AND GARAGES,40.82705114260,-73.91142592600
PARKING LOTS AND GARAGES,40.85378117290,-73.89658094140
PARKING LOTS AND GARAGES,40.77289524820,-73.95954967350
PARKING LOTS AND GARAGES,40.71380387290,-73.96473814910
PARKING LOTS AND GARAGES,40.72936681700,-73.99919664480
PARKING LOTS AND GARAGES,40.70831175370,-73.81599934780
PARKING LOTS AND GARAGES,40.75928119850,-73.96993908030
PARKING LOTS AND GARAGES,40.88033826410,-73.87872593220
PARKING LOTS AND GARAGES,40.71277304180,-73.78502141570
PARKING LOTS AND GARAGES,40.76708992820,-73.86693541150
PARKING LOTS AND GARAGES,40.77903832900,-73.95187454630
PARKING LOTS AND GARAGES,40.86550421570,-73.91859805380
PARKING LOTS AND GARAGES,40.75211080800,-73.92150095280
PARKING LOTS AND GARAGES,40.75641665930,-73.91957623310
PARKING LOTS AND GARAGES,40.77571441300,-73.98953820810
PARKING LOTS AND GARAGES,40.73488331900,-73.93589379830
PARKING LOTS AND GARAGES,40.74432694770,-73.97418337910
PARKING LOTS AND GARAGES,40.86665946540,-73.92924941750
PARKING LOTS AND GARAGES,40.77396313900,-73.95382409140
PARKING LOTS AND GARAGES,40.64452005790,-73.91030857960
PARKING LOTS AND GARAGES,40.72716834640,-73.87129637520
PARKING LOTS AND GARAGES,40.73489387930,-74.00539614390
PARKING LOTS AND GARAGES,40.66943519930,-73.99503259270
PARKING LOTS AND GARAGES,40.73129582820,-73.99343459700
PARKING LOTS AND GARAGES,40.58018659510,-73.98252266970
PARKING LOTS AND GARAGES,40.78552600000,-73.94347200000
PARKING LOTS AND GARAGES,40.70467402650,-74.01080279340
PARKING LOTS AND GARAGES,40.62563925630,-74.17481359150
PARKING LOTS AND GARAGES,40.71283012120,-74.00915097880
PARKING LOTS AND GARAGES,40.87950537370,-73.90350517930
PARKING LOTS AND GARAGES,40.75118331760,-73.99218184220
PARKING LOTS AND GARAGES,40.78521595260,-73.97628956780
PARKING LOTS AND GARAGES,40.62643556100,-73.99715472710
PARKING LOTS AND GARAGES,40.74758610890,-74.00735766960
PARKING LOTS AND GARAGES,40.66734599380,-73.79859729520
PARKING LOTS AND GARAGES,40.58113900000,-73.83701600000
PARKING LOTS AND GARAGES,40.67865088670,-73.74520605700
PARKING LOTS AND GARAGES,40.68741317940,-73.98263904460
PARKING LOTS AND GARAGES,40.57555723410,-73.98524377400
PARKING LOTS AND GARAGES,40.69187021610,-73.99840951390
PARKING LOTS AND GARAGES,40.78292395170,-73.97890240270
PARKING LOTS AND GARAGES,40.77109397110,-73.91925819100
PARKING LOTS AND GARAGES,40.68002160160,-73.85135643420
PARKING LOTS AND GARAGES,40.82716960220,-73.90812294160
PARKING LOTS AND GARAGES,40.72919645520,-73.85833553700
PARKING LOTS AND GARAGES,40.64059084180,-73.91813807040
PARKING LOTS AND GARAGES,40.74136515180,-73.99553179760
PARKING LOTS AND GARAGES,40.69982301470,-73.98807808920
PARKING LOTS AND GARAGES,40.88673531790,-73.82886047690
PARKING LOTS AND GARAGES,40.66739900000,-73.98812300000
PARKING LOTS AND GARAGES,40.89202772500,-73.91046683110
PARKING LOTS AND GARAGES,40.72941843810,-74.01272579390
PARKING LOTS AND GARAGES,40.57647088590,-73.95886168980
PARKING LOTS AND GARAGES,40.84929239690,-73.92961051820
PARKING LOTS AND GARAGES,40.75666614970,-73.82946568340
PARKING LOTS AND GARAGES,40.62936304320,-74.07497562030
PARKING LOTS AND GARAGES,40.77019575390,-73.87520994380
PARKING LOTS AND GARAGES,40.70821051400,-74.00267760000
PARKING LOTS AND GARAGES,40.75179787500,-73.94035372180
PARKING LOTS AND GARAGES,40.74387371430,-73.97435318670
PARKING LOTS AND GARAGES,40.81496428890,-73.89694929160
PARKING LOTS AND GARAGES,40.75794353170,-73.96534327790
PARKING LOTS AND GARAGES,40.68655590520,-73.97816372990
PARKING LOTS AND GARAGES,40.88740925050,-73.82900875710
PARKING LOTS AND GARAGES,40.76088054160,-73.98598878880
PARKING LOTS AND GARAGES,40.67801970860,-73.99002176140
PARKING LOTS AND GARAGES,40.84586794360,-73.90898851610
PARKING LOTS AND GARAGES,40.84179813690,-73.86062686120
PARKING LOTS AND GARAGES,40.77755634700,-73.89720143320
PARKING LOTS AND GARAGES,40.76579622560,-73.95199172940
PARKING LOTS AND GARAGES,40.57648753890,-73.97159695910
PARKING LOTS AND GARAGES,40.75215371180,-73.97281424120
PARKING LOTS AND GARAGES,40.54691078630,-74.23034190850
PARKING LOTS AND GARAGES,40.73429355350,-74.00805157560
PARKING LOTS AND GARAGES,40.77569244470,-73.93564939080
PARKING LOTS AND GARAGES,40.83472079830,-73.92150891210
PARKING LOTS AND GARAGES,40.88452124960,-73.90217510750
PARKING LOTS AND GARAGES,40.73614156600,-73.98016105500
PARKING LOTS AND GARAGES,40.55499424850,-74.21442819270
PARKING LOTS AND GARAGES,40.74713470090,-74.00226136110
PARKING LOTS AND GARAGES,40.89174587740,-73.91176272510
PARKING LOTS AND GARAGES,40.76846804380,-73.98309677520
PARKING LOTS AND GARAGES,40.74429543250,-73.97561659200
PARKING LOTS AND GARAGES,40.64005012590,-74.13887597250
PARKING LOTS AND GARAGES,40.75086499300,-73.97762595450
